item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	Business Price	Quantity Price Type	Quantity Lower Bound 1	Quantity Price 1	Quantity Lower Bound 2	Quantity Price 2	Quantity Lower Bound 3	Quantity Price 3	Quantity Lower Bound 4	Quantity Price 4	Quantity Lower Bound 5	Quantity Price 5	optional-payment-type-exclusion	merchant-shipping-group	Progressive Price Type	Progressive Lower Bound 1	Progressive Price 1	Progressive Lower Bound 2	Progressive Price 2	Progressive Lower Bound 3	Progressive Price 3	maximum-retail-price
TREE MAISON CORONATING HOMES Vastu Combo Blue Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HBNNMDW	1-INCH-TAPE-BLUE-ST2	299		2026-03-11 07:06:15 IST		y	1			11				B0DY1LX3T7						B0DY1LX3T7				AMAZON_IN	299.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu Red Green Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310HBJRG80	1-INCH-TAPE-GREEN-RED-ST2	299		2026-03-11 05:11:21 IST		y	1			11				B0DY1N9P92						B0DY1N9P92				AMAZON_IN	299.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu Red Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HBSFMUR	1-INCH-TAPE-RED-ST2	299		2026-03-11 06:59:27 IST		y	1			11				B0DY1MJNBQ						B0DY1MJNBQ				AMAZON_IN	299.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu Combo of 5 Color Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 5	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0929Z418GGT	1-INCH-TAPE-SET-5	499		2022-09-29 10:10:37 IST		y	1			11				B0BGRKG7JD						B0BGRKG7JD				AMAZON_IN	499.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu White Blue Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0311HBOIJK6	1-INCH-TAPE-WHITE-BLUE-ST2	299		2026-03-11 05:35:22 IST		y	1			11				B0DY1L7F6Z						B0DY1L7F6Z				AMAZON_IN	299.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu Yellow Green Tape | Size - 1 Inch (24 mm) Approx | Length- 20 Meter (Approx) | Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 2	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310HBPB3JH	1-INCH-TAPE-YELLOW-GREEN-ST2	299		2026-03-11 05:29:23 IST		y	1			11				B0DY1KGJMY						B0DY1KGJMY				AMAZON_IN	299.0													Template								999.0
TREE MAISON CORONATING HOMES Vastu Green Tape |Size - 1 Inch| Length- 20 Meter (Approx) |Vastu Tape Remedy for Toilet | Vastu Tape for Main Door Entrance | Pack of 1	Based on direction and vastu consultant suggestions, choose the appropriate color tape (i.e Blue, Green, Yellow, Red, White ) . Vastu tape is a type of adhesive tape that is used in Vastu Shastra, a traditional Hindu system of architecture that seeks to harmonize buildings with the natural environment. In order to balance the affected zone, color tapes are pasted on the floor or on the skirting along the floor. Just like medical science, starts with accurate diagnosis of the problem. Color tape technique used to remove vastu faults in a building. Overall, Vastu tape is an interesting concept that is rooted in traditional Hindu beliefs about energy and balance in the environment.	0310HBMJWI8	1-inch-green	207		2026-03-11 05:23:25 IST		y	1			11				B0B5RPMCJB						B0B5RPMCJB				AMAZON_IN	205.0	percent	2	2	5	5								Template								699.0
TREE MAISON CORONATING HOMES Vastu Aluminium Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 3	Vastu Aluminum Round Stud Represents Water Element. Vastu stud is used to balance energy of Water element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKKJWGQ	1.5-IN-ALUMINIUM-STUD-SET-3	269	50	2025-05-13 16:54:14 IST		y	1			11				B0F8J8GC6W						B0F8J8GC6W			0	DEFAULT	267.0													Template								299.0
TREE MAISON CORONATING HOMES Vastu Aluminium Round Stud | Vastu Remedy | Vastu Stud Remedy | 1.5-Inch | Pack of 6	Vastu Aluminum Round Stud Represents Water Element. Vastu stud is used to balance energy of Water element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKG6AYQ	1.5-IN-ALUMINIUM-STUD-SET-6	369	50	2025-05-13 16:54:14 IST		y	1			11				B0F8J74W9R						B0F8J74W9R			0	DEFAULT	367.0													Template								419.0
TREE MAISON CORONATING HOMES Vastu Aluminium Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 9	Vastu Aluminum Round Stud Represents Water Element. Vastu stud is used to balance energy of Water element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKHH7DL	1.5-IN-ALUMINIUM-STUD-SET-9	419	40	2025-05-13 16:54:14 IST		y	1			11				B0F8J7G3KT						B0F8J7G3KT			0	DEFAULT	417.0													Template								479.0
TREE MAISON CORONATING HOMES Vastu Brass Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 3	Vastu Brass Round Stud Represents Earth Element. Vastu stud is used to balance energy of Earth element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKG60PH	1.5-IN-BRASS-STUD-SET-3	419	10	2025-05-13 16:54:14 IST		y	1			11				B0F8J7TMHQ						B0F8J7TMHQ			0	DEFAULT	417.0													Template								479.0
TREE MAISON CORONATING HOMES Vastu Brass Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 6	Vastu Brass Round Stud Represents Earth Element. Vastu stud is used to balance energy of Earth element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FK6MHKL	1.5-IN-BRASS-STUD-SET-6	469	10	2025-05-13 16:54:14 IST		y	1			11				B0F8J6949H						B0F8J6949H			0	DEFAULT	467.0													Template								539.0
TREE MAISON CORONATING HOMES Vastu Brass Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 9	Vastu Brass Round Stud Represents Earth Element. Vastu stud is used to balance energy of Earth element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKFWBHL	1.5-IN-BRASS-STUD-SET-9	569	10	2025-05-13 16:54:14 IST		y	1			11				B0F8J3R2BV						B0F8J3R2BV			0	DEFAULT	567.0													Template								659.0
TREE MAISON CORONATING HOMES Vastu Copper Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 3	Vastu Copper Round Stud Represents Fire Element. Vastu stud is used to balance energy of Fire element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images.Take advice from your vastu expert prior using the stud.	0513FKF53LU	1.5-IN-COPPER-STUD-SET-3	419	9	2025-05-13 16:54:14 IST		y	1			11				B0F8J8ZL9L						B0F8J8ZL9L			0	DEFAULT	417.0													Template								479.0
TREE MAISON CORONATING HOMES Vastu Copper Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 6	Vastu Copper Round Stud Represents Fire Element. Vastu stud is used to balance energy of Fire element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images.Take advice from your vastu expert prior using the stud.	0513FK6S4NA	1.5-IN-COPPER-STUD-SET-6	469	10	2025-05-13 16:54:14 IST		y	1			11				B0F8J8ZL9S						B0F8J8ZL9S			0	DEFAULT	467.0													Template								539.0
TREE MAISON CORONATING HOMES Vastu Copper Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 9	Vastu Copper Round Stud Represents Fire Element. Vastu stud is used to balance energy of Fire element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images.Take advice from your vastu expert prior using the stud.	0513FKG2TTU	1.5-IN-COPPER-STUD-SET-9	569	10	2025-05-13 16:54:14 IST		y	1			11				B0F8J9C6Y1						B0F8J9C6Y1			0	DEFAULT	567.0													Template								659.0
TREE MAISON CORONATING HOMES Vastu Iron Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 3	Vastu Iron Round Stud Represents Space Element. Vastu stud is used to balance energy of Space element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKGU9UI	1.5-IN-IRON-STUD-SET-3	269	50	2025-05-13 16:54:14 IST		y	1			11				B0F8JCJRHC						B0F8JCJRHC			0	DEFAULT	267.0													Template								299.0
TREE MAISON CORONATING HOMES Vastu Iron Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 6	Vastu Iron Round Stud Represents Space Element. Vastu stud is used to balance energy of Space element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKGW1DM	1.5-IN-IRON-STUD-SET-6	369	49	2025-05-13 16:54:14 IST		y	1			11				B0F8J99YMR						B0F8J99YMR			0	DEFAULT	367.0													Template								419.0
TREE MAISON CORONATING HOMES Vastu Iron Round Stud | Vastu Remedy | Vastu Stud Remedy | 1.5-Inch | Pack of 9	Vastu Iron Round Stud Represents Space Element. Vastu stud is used to balance energy of Space element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKFK4VG	1.5-IN-IRON-STUD-SET-9	419	48	2025-05-13 16:54:14 IST		y	1			11				B0F8J8N1GQ						B0F8J8N1GQ			0	DEFAULT	417.0													Template								479.0
TREE MAISON CORONATING HOMES Vastu Stainless Steel Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 3	Vastu Stainless Steel Round Stud Represents Air Element. Vastu stud is used to balance energy of Air element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKFVXKP	1.5-IN-S.S-STUD-SET-3	315	50	2025-05-13 16:54:14 IST		y	1			11				B0F8JBZMTT						B0F8JBZMTT			0	DEFAULT	313.0													Template								359.0
TREE MAISON CORONATING HOMES Vastu Stainless Steel Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 6	Vastu Stainless Steel Round Stud Represents Air Element. Vastu stud is used to balance energy of Air element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKFWBKB	1.5-IN-S.S-STUD-SET-6	419	50	2025-05-13 16:54:14 IST		y	1			11				B0F8J69PY1						B0F8J69PY1			0	DEFAULT	417.0													Template								479.0
TREE MAISON CORONATING HOMES Vastu Stainless Steel Round Stud | Vastu Remedy| Vastu Stud Remedy | 1.5-Inch | Pack of 9	Vastu Stainless Steel Round Stud Represents Air Element. Vastu stud is used to balance energy of Air element. It can also be used in a area which is falling short due to cut. Note:-Product color may not be exactly same as shown in the images. Take advice from your vastu expert prior using the stud.	0513FKK654Y	1.5-IN-S.S-STUD-SET-9	449	50	2025-05-13 16:54:14 IST		y	1			11				B0F8JDH33N						B0F8JDH33N			0	DEFAULT	447.0													Template								515.0
TREE MAISON CORONATING HOMES 7-Chakra Pyramid | 1.5-Inch (33 mm) | Chakra Balancing Pyramid for Meditation, Energy Healing, and Spiritual Practices|Handcrafted with Genuine Gemstones	The 1.5 Inch Crystal Pyramid by TREE MAISON CORONATING HOMES is a powerful spiritual tool made with a blend of multiple healing crystals to balance all chakras and harmonize the surrounding energy. Ideal for placing in meditation corners, workspaces, or vastu zones, this pyramid enhances focus, healing, and overall well-being.	0627FJI5NDP	1.5-INCH-7-CHAKRA-PYRAMID	199	18	2025-06-27 17:04:06 IST		y	1			11				B0FFTD8P4L						B0FFTD8P4L			0	DEFAULT	197.0													Template								299.0
